gene_key	gene_name	chrom	start	end	strand	source	tax_id	entrez_gene_id
946514	yeeS	NC_000913.3	2076308	2076754	+	RefSeq	511145	946514
946513	yeeT	NC_000913.3	2076817	2077038	+	RefSeq	511145	946513
946510	cbeA	NC_000913.3	2077112	2077480	+	RefSeq	511145	946510
946534	cbtA	NC_000913.3	2077569	2077943	+	RefSeq	511145	946534
946535	yeeW	NC_000913.3	2077940	2078134	+	RefSeq	511145	946535
1450273	yoeF	NC_000913.3	2078575	2078931	+	RefSeq	511145	1450273
946541	tmaR	NC_000913.3	2079032	2079361	-	RefSeq	511145	946541
71004567	yoeJ	NC_000913.3	2079427	2079477	-	RefSeq	511145	71004567
946545	yeeA	NC_000913.3	2079533	2080591	-	RefSeq	511145	946545
946546	sbmC	NC_000913.3	2080789	2081262	-	RefSeq	511145	946546
946518	dacD	NC_000913.3	2081381	2082547	-	RefSeq	511145	946518
946529	sbcB	NC_000913.3	2082756	2084183	+	RefSeq	511145	946529
946539	tsuB	NC_000913.3	2084226	2084453	-	RefSeq	511145	946539
946526	tsuA	NC_000913.3	2084467	2085525	-	RefSeq	511145	946526
946533	plaP	NC_000913.3	2085704	2087062	-	RefSeq	511145	946533
7751643	yoeI	NC_000913.3	2087052	2087114	-	RefSeq	511145	7751643
946532	yeeY	NC_000913.3	2087329	2088258	-	RefSeq	511145	946532
946538	yeeZ	NC_000913.3	2088304	2089128	-	RefSeq	511145	946538
1450274	yoeB	NC_000913.3	2089211	2089465	-	RefSeq	511145	1450274
946542	yefM	NC_000913.3	2089462	2089713	-	RefSeq	511145	946542
946547	hisL	NC_000913.3	2089996	2090046	+	RefSeq	511145	946547
946549	hisG	NC_000913.3	2090192	2091091	+	RefSeq	511145	946549
946531	hisD	NC_000913.3	2091097	2092401	+	RefSeq	511145	946531
946551	hisC	NC_000913.3	2092398	2093468	+	RefSeq	511145	946551
946552	hisB	NC_000913.3	2093468	2094535	+	RefSeq	511145	946552
946544	hisH	NC_000913.3	2094535	2095125	+	RefSeq	511145	946544
946521	hisA	NC_000913.3	2095125	2095862	+	RefSeq	511145	946521
946516	hisF	NC_000913.3	2095844	2096620	+	RefSeq	511145	946516
946515	hisI	NC_000913.3	2096614	2097225	+	RefSeq	511145	946515
946553	wzzB	NC_000913.3	2097321	2098301	-	RefSeq	511145	946553
946571	ugd	NC_000913.3	2098447	2099613	-	RefSeq	511145	946571
946554	gnd	NC_000913.3	2099862	2101268	-	RefSeq	511145	946554
946577	insH7	NC_000913.3	2101895	2102875	-	RefSeq	511145	946577
946555	wbbK	NC_000913.3	2103391	2104509	-	RefSeq	511145	946555
946556	wbbJ	NC_000913.3	2104494	2105084	-	RefSeq	511145	946556
947041	wbbI	NC_000913.3	2105065	2106057	-	RefSeq	511145	947041
945179	wbbH	NC_000913.3	2106060	2107226	-	RefSeq	511145	945179
945235	glf	NC_000913.3	2107226	2108329	-	RefSeq	511145	945235
946557	rfbX	NC_000913.3	2108337	2109584	-	RefSeq	511145	946557
947482	rfbC	NC_000913.3	2109581	2110138	-	RefSeq	511145	947482
945154	rfbA	NC_000913.3	2110138	2111019	-	RefSeq	511145	945154
947117	rfbD	NC_000913.3	2111077	2111976	-	RefSeq	511145	947117
945276	rfbB	NC_000913.3	2111976	2113061	-	RefSeq	511145	945276
946560	galF	NC_000913.3	2113434	2114327	-	RefSeq	511145	946560
946561	wcaM	NC_000913.3	2114502	2115896	-	RefSeq	511145	946561
946565	wcaL	NC_000913.3	2115907	2117127	-	RefSeq	511145	946565
946569	wcaK	NC_000913.3	2117124	2118404	-	RefSeq	511145	946569
946581	wzxC	NC_000913.3	2118680	2120158	-	RefSeq	511145	946581
946583	wcaJ	NC_000913.3	2120160	2121554	-	RefSeq	511145	946583
946574	cpsG	NC_000913.3	2121609	2122979	-	RefSeq	511145	946574
946580	cpsB	NC_000913.3	2123084	2124520	-	RefSeq	511145	946580
946588	wcaI	NC_000913.3	2124523	2125746	-	RefSeq	511145	946588
946559	gmm	NC_000913.3	2125743	2126222	-	RefSeq	511145	946559
946563	fcl	NC_000913.3	2126225	2127190	-	RefSeq	511145	946563
946562	gmd	NC_000913.3	2127193	2128314	-	RefSeq	511145	946562
946578	wcaF	NC_000913.3	2128340	2128888	-	RefSeq	511145	946578
946543	wcaE	NC_000913.3	2128904	2129650	-	RefSeq	511145	946543
946550	wcaD	NC_000913.3	2129661	2130878	-	RefSeq	511145	946550
946579	wcaC	NC_000913.3	2130853	2132070	-	RefSeq	511145	946579
946573	wcaB	NC_000913.3	2132067	2132555	-	RefSeq	511145	946573
946570	wcaA	NC_000913.3	2132558	2133397	-	RefSeq	511145	946570
946567	wzc	NC_000913.3	2133490	2135652	-	RefSeq	511145	946567
946564	wzb	NC_000913.3	2135655	2136098	-	RefSeq	511145	946564
946558	wza	NC_000913.3	2136104	2137243	-	RefSeq	511145	946558
946566	yegH	NC_000913.3	2137902	2139485	+	RefSeq	511145	946566
946582	asmA	NC_000913.3	2139759	2141612	-	RefSeq	511145	946582
946593	dcd	NC_000913.3	2141634	2142215	-	RefSeq	511145	946593
946597	udk	NC_000913.3	2142307	2142948	-	RefSeq	511145	946597
946600	dgcE	NC_000913.3	2143266	2146583	+	RefSeq	511145	946600
947371	alkA	NC_000913.3	2146692	2147540	-	RefSeq	511145	947371
947234	yegD	NC_000913.3	2147674	2149026	+	RefSeq	511145	947234
947159	yegI	NC_000913.3	2149039	2150985	-	RefSeq	511145	947159
947201	yegJ	NC_000913.3	2151185	2151646	+	RefSeq	511145	947201
947269	pphC	NC_000913.3	2151711	2152472	-	RefSeq	511145	947269
946602	yegL	NC_000913.3	2152469	2153128	-	RefSeq	511145	946602
2847673	sibA	NC_000913.3	2153311	2153454	+	RefSeq	511145	2847673
7751625	ibsA	NC_000913.3	2153349	2153408	-	RefSeq	511145	7751625
2847674	sibB	NC_000913.3	2153646	2153781	+	RefSeq	511145	2847674
7751626	ibsB	NC_000913.3	2153681	2153737	-	RefSeq	511145	7751626
946604	mdtA	NC_000913.3	2154016	2155263	+	RefSeq	511145	946604
946606	mdtB	NC_000913.3	2155263	2158385	+	RefSeq	511145	946606
946608	mdtC	NC_000913.3	2158386	2161463	+	RefSeq	511145	946608
946601	mdtD	NC_000913.3	2161464	2162879	+	RefSeq	511145	946601
946611	baeS	NC_000913.3	2162876	2164279	+	RefSeq	511145	946611
946605	baeR	NC_000913.3	2164276	2164998	+	RefSeq	511145	946605
947095	yegP	NC_000913.3	2165189	2165521	+	RefSeq	511145	947095
946609	trhP	NC_000913.3	2165668	2167029	+	RefSeq	511145	946609
2847769	cyaR	NC_000913.3	2167114	2167200	+	RefSeq	511145	2847769
945404	ogrK	NC_000913.3	2167302	2167520	-	RefSeq	511145	945404
946613	yegR	NC_000913.3	2167989	2168306	-	RefSeq	511145	946613
946626	yegS	NC_000913.3	2168712	2169611	+	RefSeq	511145	946626
946616	insE5	NC_000913.3	2170236	2170535	+	RefSeq	511145	946616
946629	insF5	NC_000913.3	2170532	2171398	+	RefSeq	511145	946629
946598	gatD	NC_000913.3	2171833	2172873	-	RefSeq	511145	946598
946610	gatB	NC_000913.3	2174282	2174566	-	RefSeq	511145	946610
946633	gatA	NC_000913.3	2174597	2175049	-	RefSeq	511145	946633
946641	gatZ	NC_000913.3	2175059	2176321	-	RefSeq	511145	946641
946636	gatY	NC_000913.3	2176350	2177204	-	RefSeq	511145	946636
946632	fbaB	NC_000913.3	2177512	2178564	-	RefSeq	511145	946632
946638	yegT	NC_000913.3	2178821	2180098	+	RefSeq	511145	946638
946630	yegU	NC_000913.3	2180095	2181099	+	RefSeq	511145	946630
946637	yegV	NC_000913.3	2181096	2182061	+	RefSeq	511145	946637
946639	yegW	NC_000913.3	2182035	2182781	-	RefSeq	511145	946639
945543	yegX	NC_000913.3	2182833	2183651	-	RefSeq	511145	945543
946459	thiD	NC_000913.3	2183716	2184516	-	RefSeq	511145	946459
945142	thiM	NC_000913.3	2184513	2185301	-	RefSeq	511145	945142
947114	rcnR	NC_000913.3	2185524	2185796	-	RefSeq	511145	947114
949078	rcnA	NC_000913.3	2185917	2186741	+	RefSeq	511145	949078
949080	rcnB	NC_000913.3	2186960	2187298	+	RefSeq	511145	949080
946642	yehA	NC_000913.3	2187380	2188414	-	RefSeq	511145	946642
946617	yehB	NC_000913.3	2188430	2190910	-	RefSeq	511145	946617
946621	yehC	NC_000913.3	2190926	2191645	-	RefSeq	511145	946621
946619	yehD	NC_000913.3	2191680	2192222	-	RefSeq	511145	946619
946615	yehE	NC_000913.3	2192515	2192796	-	RefSeq	511145	946615
946627	mrp	NC_000913.3	2193059	2194168	-	RefSeq	511145	946627
946643	metG	NC_000913.3	2194300	2196333	+	RefSeq	511145	946643
946650	yehF	NC_000913.3	2196474	2197298	+	RefSeq	511145	946650
946649	yehI	NC_000913.3	2200279	2203911	+	RefSeq	511145	946649
4056035	yehK	NC_000913.3	2203972	2204289	+	RefSeq	511145	4056035
946656	yehL	NC_000913.3	2204596	2205684	+	RefSeq	511145	946656
946651	yehM	NC_000913.3	2205695	2207974	+	RefSeq	511145	946651
946652	yehP	NC_000913.3	2207967	2209103	+	RefSeq	511145	946652
946654	yehQ	NC_000913.3	2209100	2210944	+	RefSeq	511145	946654
949023	yehR	NC_000913.3	2211225	2211686	+	RefSeq	511145	949023
949026	yehS	NC_000913.3	2211726	2212196	-	RefSeq	511145	949026
949024	btsR	NC_000913.3	2212243	2212962	-	RefSeq	511145	949024
949027	btsS	NC_000913.3	2212959	2214644	-	RefSeq	511145	949027
949029	mlrA	NC_000913.3	2214866	2215597	+	RefSeq	511145	949029
1450279	yohO	NC_000913.3	2215657	2215764	+	RefSeq	511145	1450279
949028	yehW	NC_000913.3	2215745	2216476	-	RefSeq	511145	949028
946659	yehX	NC_000913.3	2216481	2217407	-	RefSeq	511145	946659
946660	yehY	NC_000913.3	2217400	2218557	-	RefSeq	511145	946660
946681	osmF	NC_000913.3	2218564	2219481	-	RefSeq	511145	946681
946682	bglX	NC_000913.3	2219692	2221989	-	RefSeq	511145	946682
946653	dld	NC_000913.3	2222185	2223900	+	RefSeq	511145	946653
946662	pbpG	NC_000913.3	2223938	2224870	-	RefSeq	511145	946662
946666	yohC	NC_000913.3	2225044	2225631	-	RefSeq	511145	946666
946661	yohD	NC_000913.3	2225801	2226379	+	RefSeq	511145	946661
949126	yohF	NC_000913.3	2226509	2227270	-	RefSeq	511145	949126
7751636	yohP	NC_000913.3	2228982	2229065	+	RefSeq	511145	7751636
945458	dusC	NC_000913.3	2229438	2230385	-	RefSeq	511145	945458
949127	yohJ	NC_000913.3	2230624	2231022	+	RefSeq	511145	949127
949125	yohK	NC_000913.3	2231019	2231714	+	RefSeq	511145	949125
946663	cdd	NC_000913.3	2231844	2232728	+	RefSeq	511145	946663
949003	sanA	NC_000913.3	2232878	2233597	+	RefSeq	511145	949003
948983	yeiS	NC_000913.3	2233600	2233839	+	RefSeq	511145	948983
949049	preT	NC_000913.3	2234033	2235271	+	RefSeq	511145	949049
949037	preA	NC_000913.3	2235265	2236500	+	RefSeq	511145	949037
949039	mglC	NC_000913.3	2236743	2237753	-	RefSeq	511145	949039
949036	mglA	NC_000913.3	2237769	2239289	-	RefSeq	511145	949036
949041	mglB	NC_000913.3	2239350	2240348	-	RefSeq	511145	949041
949043	galS	NC_000913.3	2240628	2241668	-	RefSeq	511145	949043
949044	yeiB	NC_000913.3	2241810	2242967	-	RefSeq	511145	949044
949040	folE	NC_000913.3	2242984	2243652	-	RefSeq	511145	949040
949045	yeiG	NC_000913.3	2243910	2244746	+	RefSeq	511145	949045
949042	cirA	NC_000913.3	2244778	2246769	-	RefSeq	511145	949042
946667	lysP	NC_000913.3	2247063	2248532	-	RefSeq	511145	946667
946657	yeiE	NC_000913.3	2248737	2249618	-	RefSeq	511145	946657
946668	yeiH	NC_000913.3	2249717	2250766	+	RefSeq	511145	946668
946669	nfo	NC_000913.3	2250840	2251697	+	RefSeq	511145	946669
946640	yeiI	NC_000913.3	2251700	2252788	+	RefSeq	511145	946640
946655	nupX	NC_000913.3	2252895	2254145	-	RefSeq	511145	946655
946646	rihB	NC_000913.3	2254245	2255186	-	RefSeq	511145	946646
946670	yeiL	NC_000913.3	2255355	2256014	+	RefSeq	511145	946670
946671	psuT	NC_000913.3	2256085	2257335	-	RefSeq	511145	946671
946699	psuG	NC_000913.3	2257429	2258367	-	RefSeq	511145	946699
946664	psuK	NC_000913.3	2258355	2259296	-	RefSeq	511145	946664
946672	fruA	NC_000913.3	2259719	2261410	-	RefSeq	511145	946672
946676	fruK	NC_000913.3	2261427	2262365	-	RefSeq	511145	946676
946677	fruB	NC_000913.3	2262365	2263495	-	RefSeq	511145	946677
946673	setB	NC_000913.3	2263863	2265044	+	RefSeq	511145	946673
4056031	yeiW	NC_000913.3	2265041	2265295	-	RefSeq	511145	4056031
946674	yeiP	NC_000913.3	2265450	2266022	+	RefSeq	511145	946674
946688	yeiQ	NC_000913.3	2266245	2267711	+	RefSeq	511145	946688
946701	yeiR	NC_000913.3	2267829	2268815	+	RefSeq	511145	946701
946693	lpxT	NC_000913.3	2268854	2269567	+	RefSeq	511145	946693
946686	mepS	NC_000913.3	2269979	2270545	+	RefSeq	511145	946686
946695	pdeN	NC_000913.3	2270726	2272282	+	RefSeq	511145	946695
946675	yejA	NC_000913.3	2272364	2274178	+	RefSeq	511145	946675
946679	yejB	NC_000913.3	2274179	2275273	+	RefSeq	511145	946679
946683	yejE	NC_000913.3	2275273	2276298	+	RefSeq	511145	946683
946689	yejF	NC_000913.3	2276300	2277889	+	RefSeq	511145	946689
945319	yejG	NC_000913.3	2277893	2278237	-	RefSeq	511145	945319
944808	bcr	NC_000913.3	2278570	2279760	-	RefSeq	511145	944808
945378	rsuA	NC_000913.3	2279788	2280483	-	RefSeq	511145	945378
945529	radD	NC_000913.3	2280632	2282392	+	RefSeq	511145	945529
945618	rplY	NC_000913.3	2282517	2282801	+	RefSeq	511145	945618
946690	yejK	NC_000913.3	2282940	2283947	-	RefSeq	511145	946690
946694	yejL	NC_000913.3	2284129	2284356	+	RefSeq	511145	946694
946685	lapC	NC_000913.3	2284376	2286136	+	RefSeq	511145	946685
946320	proL	NC_000913.3	2286211	2286287	+	RefSeq	511145	946320
949121	insH8	NC_000913.3	2289065	2290045	-	RefSeq	511145	949121
949081	narP	NC_000913.3	2290500	2291147	+	RefSeq	511145	949081
946623	ccmH	NC_000913.3	2291358	2292410	-	RefSeq	511145	946623
949073	ccmG	NC_000913.3	2292407	2292964	-	RefSeq	511145	949073
948783	ccmF	NC_000913.3	2292961	2294904	-	RefSeq	511145	948783
946697	ccmE	NC_000913.3	2294901	2295380	-	RefSeq	511145	946697
946709	ccmD	NC_000913.3	2295377	2295586	-	RefSeq	511145	946709
946703	ccmC	NC_000913.3	2295583	2296320	-	RefSeq	511145	946703
946692	ccmB	NC_000913.3	2296362	2297024	-	RefSeq	511145	946692
946714	ccmA	NC_000913.3	2297021	2297644	-	RefSeq	511145	946714
946706	napC	NC_000913.3	2297657	2298259	-	RefSeq	511145	946706
946698	napB	NC_000913.3	2298269	2298718	-	RefSeq	511145	946698
945984	napH	NC_000913.3	2298715	2299578	-	RefSeq	511145	945984
945544	napG	NC_000913.3	2299565	2300260	-	RefSeq	511145	945544
947093	napA	NC_000913.3	2300267	2302753	-	RefSeq	511145	947093
945187	napD	NC_000913.3	2302750	2303013	-	RefSeq	511145	945187
946813	napF	NC_000913.3	2303003	2303497	-	RefSeq	511145	946813
5061514	yojO	NC_000913.3	2303606	2303770	+	RefSeq	511145	5061514
946700	eco	NC_000913.3	2303905	2304393	+	RefSeq	511145	946700
946702	mqo	NC_000913.3	2305108	2306754	-	RefSeq	511145	946702
946705	yojI	NC_000913.3	2306972	2308615	-	RefSeq	511145	946705
946708	alkB	NC_000913.3	2308691	2309341	-	RefSeq	511145	946708
946710	ada	NC_000913.3	2309341	2310405	-	RefSeq	511145	946710
946711	ftp	NC_000913.3	2310479	2311534	-	RefSeq	511145	946711
946716	ompC	NC_000913.3	2311646	2312749	-	RefSeq	511145	946716
2847742	micF	NC_000913.3	2313084	2313176	+	RefSeq	511145	2847742
946717	rcsD	NC_000913.3	2313488	2316160	+	RefSeq	511145	946717
947441	rcsB	NC_000913.3	2316177	2316827	+	RefSeq	511145	947441
948993	rcsC	NC_000913.3	2317027	2319876	-	RefSeq	511145	948993
949011	atoS	NC_000913.3	2320043	2321869	+	RefSeq	511145	949011
947444	atoC	NC_000913.3	2321866	2323251	+	RefSeq	511145	947444
947525	atoD	NC_000913.3	2323447	2324109	+	RefSeq	511145	947525
946719	atoA	NC_000913.3	2324109	2324759	+	RefSeq	511145	946719
946721	atoE	NC_000913.3	2324756	2326078	+	RefSeq	511145	946721
946727	atoB	NC_000913.3	2326109	2327293	+	RefSeq	511145	946727
946728	yfaP	NC_000913.3	2327367	2328143	-	RefSeq	511145	946728
946730	yfaQ	NC_000913.3	2328148	2329797	-	RefSeq	511145	946730
946622	yfaT	NC_000913.3	2334336	2334959	-	RefSeq	511145	946622
946618	yfaA	NC_000913.3	2334956	2336644	-	RefSeq	511145	946618
946614	gyrA	NC_000913.3	2336793	2339420	-	RefSeq	511145	946614
946607	ubiG	NC_000913.3	2339567	2340289	+	RefSeq	511145	946607
946595	yfaL	NC_000913.3	2340417	2344169	-	RefSeq	511145	946595
5061511	ypaB	NC_000913.3	2344594	2344737	-	RefSeq	511145	5061511
946612	nrdA	NC_000913.3	2344865	2347150	+	RefSeq	511145	946612
63925641	yoaM	NC_000913.3	2347350	2347385	-	RefSeq	511145	63925641
946732	nrdB	NC_000913.3	2347384	2348514	+	RefSeq	511145	946732
946729	yfaE	NC_000913.3	2348514	2348768	+	RefSeq	511145	946729
946731	inaA	NC_000913.3	2348822	2349472	-	RefSeq	511145	946731
946725	glpQ	NC_000913.3	2349935	2351011	-	RefSeq	511145	946725
946704	glpT	NC_000913.3	2351016	2352374	-	RefSeq	511145	946704
946713	glpA	NC_000913.3	2352647	2354275	+	RefSeq	511145	946713
946733	glpB	NC_000913.3	2354265	2355524	+	RefSeq	511145	946733
946735	glpC	NC_000913.3	2355521	2356711	+	RefSeq	511145	946735
946737	rpnE	NC_000913.3	2356904	2357803	+	RefSeq	511145	946737
948054	yfaU	NC_000913.3	2358042	2358845	-	RefSeq	511145	948054
945796	yfaV	NC_000913.3	2358863	2360152	-	RefSeq	511145	945796
945881	rhmD	NC_000913.3	2360209	2361414	-	RefSeq	511145	945881
944752	yfaX	NC_000913.3	2361429	2362211	-	RefSeq	511145	944752
945478	yfaY	NC_000913.3	2362431	2363633	-	RefSeq	511145	945478
946739	yfaZ	NC_000913.3	2363733	2364275	-	RefSeq	511145	946739
946740	nudI	NC_000913.3	2364554	2364979	+	RefSeq	511145	946740
944945	ais	NC_000913.3	2365018	2365620	-	RefSeq	511145	944945
947375	arnB	NC_000913.3	2365910	2367067	+	RefSeq	511145	947375
945275	arnC	NC_000913.3	2367071	2368039	+	RefSeq	511145	945275
947683	arnA	NC_000913.3	2368039	2370021	+	RefSeq	511145	947683
945334	arnD	NC_000913.3	2370018	2370908	+	RefSeq	511145	945334
947297	arnT	NC_000913.3	2370908	2372560	+	RefSeq	511145	947297
1450282	arnE	NC_000913.3	2372557	2372892	+	RefSeq	511145	1450282
945344	arnF	NC_000913.3	2372892	2373278	+	RefSeq	511145	945344
945130	pmrD	NC_000913.3	2373272	2373538	-	RefSeq	511145	945130
946741	menE	NC_000913.3	2373648	2375003	-	RefSeq	511145	946741
946734	menC	NC_000913.3	2375000	2375962	-	RefSeq	511145	946734
946747	menB	NC_000913.3	2375962	2376819	-	RefSeq	511145	946747
946736	menH	NC_000913.3	2376834	2377592	-	RefSeq	511145	946736
946720	menD	NC_000913.3	2377589	2379259	-	RefSeq	511145	946720
946712	menF	NC_000913.3	2379348	2380643	-	RefSeq	511145	946712
946751	elaB	NC_000913.3	2380722	2381027	-	RefSeq	511145	946751
946750	elaA	NC_000913.3	2381082	2381543	-	RefSeq	511145	946750
946760	rbn	NC_000913.3	2381608	2382525	+	RefSeq	511145	946760
946742	elaD	NC_000913.3	2382713	2383924	+	RefSeq	511145	946742
946743	yfbK	NC_000913.3	2383995	2385722	-	RefSeq	511145	946743
945832	yfbL	NC_000913.3	2385860	2386831	+	RefSeq	511145	945832
946745	yfbM	NC_000913.3	2386934	2387437	+	RefSeq	511145	946745
946748	yfbN	NC_000913.3	2387710	2388426	-	RefSeq	511145	946748
946752	yfbO	NC_000913.3	2388635	2389057	+	RefSeq	511145	946752
946754	yfbP	NC_000913.3	2389116	2389964	+	RefSeq	511145	946754
945136	nuoN	NC_000913.3	2390048	2391505	-	RefSeq	511145	945136
947731	nuoM	NC_000913.3	2391512	2393041	-	RefSeq	511145	947731
945540	nuoL	NC_000913.3	2393205	2395046	-	RefSeq	511145	945540
947580	nuoK	NC_000913.3	2395043	2395345	-	RefSeq	511145	947580
946756	nuoJ	NC_000913.3	2395342	2395896	-	RefSeq	511145	946756
946757	nuoI	NC_000913.3	2395908	2396450	-	RefSeq	511145	946757
946761	nuoH	NC_000913.3	2396465	2397442	-	RefSeq	511145	946761
946762	nuoG	NC_000913.3	2397439	2400165	-	RefSeq	511145	946762
946753	nuoF	NC_000913.3	2400218	2401555	-	RefSeq	511145	946753
946746	nuoE	NC_000913.3	2401552	2402052	-	RefSeq	511145	946746
946759	nuoC	NC_000913.3	2402055	2403845	-	RefSeq	511145	946759
946738	nuoB	NC_000913.3	2403951	2404613	-	RefSeq	511145	946738
946764	nuoA	NC_000913.3	2404629	2405072	-	RefSeq	511145	946764
946769	lrhA	NC_000913.3	2405703	2406641	-	RefSeq	511145	946769
946772	alaA	NC_000913.3	2407561	2408778	+	RefSeq	511145	946772
946771	yfbR	NC_000913.3	2408862	2409461	+	RefSeq	511145	946771
946766	yfbS	NC_000913.3	2409520	2411352	-	RefSeq	511145	946766
946777	hxpA	NC_000913.3	2411439	2412089	-	RefSeq	511145	946777
946767	yfbU	NC_000913.3	2412100	2412594	-	RefSeq	511145	946767
946774	yfbV	NC_000913.3	2412677	2413132	-	RefSeq	511145	946774
946775	ackA	NC_000913.3	2413470	2414672	+	RefSeq	511145	946775
946778	pta	NC_000913.3	2414747	2416891	+	RefSeq	511145	946778
946780	yfcC	NC_000913.3	2417081	2418601	+	RefSeq	511145	946780
946783	yfcD	NC_000913.3	2418634	2419176	-	RefSeq	511145	946783
946755	yfcE	NC_000913.3	2419234	2419788	-	RefSeq	511145	946755
946749	yfcF	NC_000913.3	2419841	2420485	-	RefSeq	511145	946749
946763	yfcG	NC_000913.3	2420621	2421268	+	RefSeq	511145	946763
946781	folX	NC_000913.3	2421325	2421687	+	RefSeq	511145	946781
946784	yfcH	NC_000913.3	2421708	2422601	+	RefSeq	511145	946784
946787	rpnB	NC_000913.3	2422649	2423539	-	RefSeq	511145	946787
946789	hisP	NC_000913.3	2423736	2424509	-	RefSeq	511145	946789
946790	hisM	NC_000913.3	2424517	2425233	-	RefSeq	511145	946790
947235	hisQ	NC_000913.3	2425230	2425916	-	RefSeq	511145	947235
945309	hisJ	NC_000913.3	2426006	2426788	-	RefSeq	511145	945309
949030	argT	NC_000913.3	2427009	2427791	-	RefSeq	511145	949030
949033	ubiX	NC_000913.3	2428057	2428626	-	RefSeq	511145	949033
946794	purF	NC_000913.3	2428721	2430238	-	RefSeq	511145	946794
945055	cvpA	NC_000913.3	2430275	2430763	-	RefSeq	511145	945055
944971	dedD	NC_000913.3	2431022	2431684	-	RefSeq	511145	944971
945451	folC	NC_000913.3	2431674	2432942	-	RefSeq	511145	945451
946796	accD	NC_000913.3	2433012	2433926	-	RefSeq	511145	946796
946798	dedA	NC_000913.3	2434082	2434741	-	RefSeq	511145	946798
946793	truA	NC_000913.3	2434824	2435636	-	RefSeq	511145	946793
946797	usg	NC_000913.3	2435636	2436649	-	RefSeq	511145	946797
946785	pdxB	NC_000913.3	2436715	2437851	-	RefSeq	511145	946785
946776	flk	NC_000913.3	2437950	2438945	+	RefSeq	511145	946776
946791	yfcJ	NC_000913.3	2438942	2440120	-	RefSeq	511145	946791
946799	fabB	NC_000913.3	2440385	2441605	-	RefSeq	511145	946799
946800	mnmC	NC_000913.3	2441764	2443770	+	RefSeq	511145	946800
946804	yfcL	NC_000913.3	2443891	2444169	-	RefSeq	511145	946804
946807	epmC	NC_000913.3	2444203	2444751	-	RefSeq	511145	946807
946808	yfcA	NC_000913.3	2444751	2445560	-	RefSeq	511145	946808
946812	mepA	NC_000913.3	2445560	2446384	-	RefSeq	511145	946812
946814	aroC	NC_000913.3	2446388	2447473	-	RefSeq	511145	946814
946805	prmB	NC_000913.3	2447508	2448440	-	RefSeq	511145	946805
944847	smrB	NC_000913.3	2448606	2449157	+	RefSeq	511145	944847
946620	yfcO	NC_000913.3	2449228	2450049	-	RefSeq	511145	946620
946788	yfcP	NC_000913.3	2450051	2450590	-	RefSeq	511145	946788
946779	yfcQ	NC_000913.3	2450587	2451075	-	RefSeq	511145	946779
946818	yfcR	NC_000913.3	2451072	2451584	-	RefSeq	511145	946818
946418	yfcS	NC_000913.3	2451584	2452336	-	RefSeq	511145	946418
949109	yfcV	NC_000913.3	2455083	2455646	-	RefSeq	511145	949109
946815	sixA	NC_000913.3	2456327	2456812	-	RefSeq	511145	946815
949097	fadJ	NC_000913.3	2457015	2459159	-	RefSeq	511145	949097
948823	fadI	NC_000913.3	2459159	2460469	-	RefSeq	511145	948823
948817	yfcZ	NC_000913.3	2460650	2460934	-	RefSeq	511145	948817
946820	fadL	NC_000913.3	2461306	2462646	+	RefSeq	511145	946820
946819	yfdF	NC_000913.3	2463012	2464070	+	RefSeq	511145	946819
945582	mlaA	NC_000913.3	2464252	2465007	-	RefSeq	511145	945582
944801	yfdC	NC_000913.3	2465301	2466233	+	RefSeq	511145	944801
945486	argW	NC_000913.3	2466309	2466383	+	RefSeq	511145	945486
946821	intS	NC_000913.3	2466545	2467702	+	RefSeq	511145	946821
948821	yfdG	NC_000913.3	2467855	2468217	+	RefSeq	511145	948821
949098	yfdH	NC_000913.3	2468214	2469134	+	RefSeq	511145	949098
946822	yfdI	NC_000913.3	2469131	2470462	+	RefSeq	511145	946822
63925642	yodE	NC_000913.3	2470497	2470643	-	RefSeq	511145	63925642
948822	yfdK	NC_000913.3	2471077	2471517	-	RefSeq	511145	948822
945416	yfdM	NC_000913.3	2472112	2472387	-	RefSeq	511145	945416
946419	yfdN	NC_000913.3	2472387	2472881	-	RefSeq	511145	946419
947403	yfdO	NC_000913.3	2472878	2473246	-	RefSeq	511145	947403
945565	yfdP	NC_000913.3	2473604	2473966	+	RefSeq	511145	945565
946827	yfdQ	NC_000913.3	2474032	2474856	+	RefSeq	511145	946827
946834	yfdR	NC_000913.3	2474984	2475520	+	RefSeq	511145	946834
946426	yfdS	NC_000913.3	2475511	2475873	+	RefSeq	511145	946426
946836	yfdT	NC_000913.3	2475873	2476178	+	RefSeq	511145	946836
1450283	ypdJ	NC_000913.3	2476094	2476234	+	RefSeq	511145	1450283
1450232	torI	NC_000913.3	2476310	2476510	+	RefSeq	511145	1450232
948828	dsdC	NC_000913.3	2476694	2477629	-	RefSeq	511145	948828
949103	dsdX	NC_000913.3	2477847	2479184	+	RefSeq	511145	949103
946837	dsdA	NC_000913.3	2479202	2480530	+	RefSeq	511145	946837
946835	emrY	NC_000913.3	2480638	2482176	-	RefSeq	511145	946835
946840	emrK	NC_000913.3	2482176	2483339	-	RefSeq	511145	946840
63925643	evgL	NC_000913.3	2483729	2483758	+	RefSeq	511145	63925643
946841	evgA	NC_000913.3	2483755	2484369	+	RefSeq	511145	946841
946844	evgS	NC_000913.3	2484374	2487967	+	RefSeq	511145	946844
